condition,algorithm,snr_db,sample_id,error_m,est_x_m,est_y_m
3000Hz_2,MUSIC,20,bubble 05 3000Hz .wav,1.498199,-1.472222,1.722222
3000Hz_2,MUSIC_CSDM,20,bubble 05 3000Hz .wav,0.100154,-0.083333,1.944444
3000Hz_2,CBF,15,bubble 05 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,15,bubble 05 3000Hz .wav,0.343592,-0.083333,1.666667
3000Hz_2,MUSIC,15,bubble 05 3000Hz .wav,1.443643,1.250000,1.277778
3000Hz_2,MUSIC_CSDM,15,bubble 05 3000Hz .wav,0.420354,-0.055556,1.583333
3000Hz_2,CBF,10,bubble 05 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,10,bubble 05 3000Hz .wav,0.343592,-0.083333,1.666667
3000Hz_2,MUSIC,10,bubble 05 3000Hz .wav,0.539347,0.305556,1.555556
3000Hz_2,MUSIC_CSDM,10,bubble 05 3000Hz .wav,1.254929,-1.111111,1.416667
3000Hz_2,CBF,5,bubble 05 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,5,bubble 05 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,5,bubble 05 3000Hz .wav,0.774796,-0.194444,1.250000
3000Hz_2,MUSIC_CSDM,5,bubble 05 3000Hz .wav,0.325131,-0.111111,1.694444
3000Hz_2,CBF,0,bubble 05 3000Hz .wav,0.000000,0.000000,2.000000
3000Hz_2,MVDR,0,bubble 05 3000Hz .wav,0.290009,-0.083333,1.722222
3000Hz_2,MUSIC,0,bubble 05 3000Hz .wav,1.037120,-1.027778,2.138889
3000Hz_2,MUSIC_CSDM,0,bubble 05 3000Hz .wav,0.689986,0.527778,1.555556
3000Hz_2,CBF,-5,bubble 05 3000Hz .wav,1.292488,1.277778,2.194444
3000Hz_2,MVDR,-5,bubble 05 3000Hz .wav,0.114531,-0.111111,1.972222
3000Hz_2,MUSIC,-5,bubble 05 3000Hz .wav,1.915257,-0.638889,0.194444
3000Hz_2,MUSIC_CSDM,-5,bubble 05 3000Hz .wav,3.284128,2.583333,4.027778
3000Hz_2,CBF,-10,bubble 05 3000Hz .wav,1.757919,0.916667,0.500000
3000Hz_2,MVDR,-10,bubble 05 3000Hz .wav,1.977692,1.722222,1.027778
3000Hz_2,MUSIC,-10,bubble 05 3000Hz .wav,2.468474,1.916667,0.444444
3000Hz_2,MUSIC_CSDM,-10,bubble 05 3000Hz .wav,1.977692,1.722222,1.027778
3000Hz_2,CBF,-15,bubble 05 3000Hz .wav,2.644147,2.638889,1.833333
3000Hz_2,MVDR,-15,bubble 05 3000Hz .wav,2.019962,1.722222,0.944444
3000Hz_2,MUSIC,-15,bubble 05 3000Hz .wav,1.710759,-0.916667,0.555556
3000Hz_2,MUSIC_CSDM,-15,bubble 05 3000Hz .wav,2.019962,1.722222,0.944444
3000Hz_2,CBF,-20,bubble 05 3000Hz .wav,1.232908,0.472222,0.861111
3000Hz_2,MVDR,-20,bubble 05 3000Hz .wav,0.946077,-0.055556,1.055556
3000Hz_2,MUSIC,-20,bubble 05 3000Hz .wav,1.919885,0.111111,0.083333
3000Hz_2,MUSIC_CSDM,-20,bubble 05 3000Hz .wav,0.946077,-0.055556,1.055556
3000Hz_2,CBF,clean,bubble 06 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,clean,bubble 06 3000Hz .wav,0.343592,-0.083333,1.666667
3000Hz_2,MUSIC,clean,bubble 06 3000Hz .wav,0.447903,0.388889,2.222222
3000Hz_2,MUSIC_CSDM,clean,bubble 06 3000Hz .wav,4.000868,-0.083333,6.000000
3000Hz_2,CBF,20,bubble 06 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,20,bubble 06 3000Hz .wav,0.343592,-0.083333,1.666667
3000Hz_2,MUSIC,20,bubble 06 3000Hz .wav,1.368179,1.361111,2.138889
3000Hz_2,MUSIC_CSDM,20,bubble 06 3000Hz .wav,0.211549,-0.083333,1.805556
3000Hz_2,CBF,15,bubble 06 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,15,bubble 06 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,15,bubble 06 3000Hz .wav,1.549592,-0.388889,0.500000
3000Hz_2,MUSIC_CSDM,15,bubble 06 3000Hz .wav,0.458123,-0.111111,1.555556
3000Hz_2,CBF,10,bubble 06 3000Hz .wav,0.055556,0.000000,1.944444
3000Hz_2,MVDR,10,bubble 06 3000Hz .wav,0.343592,-0.083333,1.666667
3000Hz_2,MUSIC,10,bubble 06 3000Hz .wav,0.887586,0.833333,2.305556
3000Hz_2,MUSIC_CSDM,10,bubble 06 3000Hz .wav,1.530805,-0.305556,0.500000
3000Hz_2,CBF,5,bubble 06 3000Hz .wav,1.048220,-0.888889,1.444444
3000Hz_2,MVDR,5,bubble 06 3000Hz .wav,0.397717,-0.083333,1.611111
3000Hz_2,MUSIC,5,bubble 06 3000Hz .wav,2.110014,2.027778,1.416667
3000Hz_2,MUSIC_CSDM,5,bubble 06 3000Hz .wav,2.032339,0.361111,0.000000
3000Hz_2,CBF,0,bubble 06 3000Hz .wav,1.121135,-0.833333,1.250000
3000Hz_2,MVDR,0,bubble 06 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,0,bubble 06 3000Hz .wav,1.881727,-1.611111,1.027778
3000Hz_2,MUSIC_CSDM,0,bubble 06 3000Hz .wav,0.424918,-0.083333,1.583333
3000Hz_2,CBF,-5,bubble 06 3000Hz .wav,0.087841,0.027778,1.916667
3000Hz_2,MVDR,-5,bubble 06 3000Hz .wav,0.970236,0.944444,1.777778
3000Hz_2,MUSIC,-5,bubble 06 3000Hz .wav,2.401453,-1.805556,3.583333
3000Hz_2,MUSIC_CSDM,-5,bubble 06 3000Hz .wav,0.970236,0.944444,1.777778
3000Hz_2,CBF,-10,bubble 06 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MVDR,-10,bubble 06 3000Hz .wav,1.867526,0.722222,3.722222
3000Hz_2,MUSIC,-10,bubble 06 3000Hz .wav,1.795485,1.027778,0.527778
3000Hz_2,MUSIC_CSDM,-10,bubble 06 3000Hz .wav,1.343710,-1.333333,1.833333
3000Hz_2,CBF,-15,bubble 06 3000Hz .wav,0.773799,-0.277778,1.277778
3000Hz_2,MVDR,-15,bubble 06 3000Hz .wav,2.075727,0.555556,0.000000
3000Hz_2,MUSIC,-15,bubble 06 3000Hz .wav,1.043794,0.444444,1.055556
3000Hz_2,MUSIC_CSDM,-15,bubble 06 3000Hz .wav,2.075727,0.555556,0.000000
3000Hz_2,CBF,-20,bubble 06 3000Hz .wav,1.808971,-1.805556,1.888889
3000Hz_2,MVDR,-20,bubble 06 3000Hz .wav,1.766675,1.416667,0.944444
3000Hz_2,MUSIC,-20,bubble 06 3000Hz .wav,0.984447,-0.944444,2.277778
3000Hz_2,MUSIC_CSDM,-20,bubble 06 3000Hz .wav,1.766675,1.416667,0.944444
3000Hz_2,CBF,clean,bubble 07 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,clean,bubble 07 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,clean,bubble 07 3000Hz .wav,0.216951,-0.138889,2.166667
3000Hz_2,MUSIC_CSDM,clean,bubble 07 3000Hz .wav,4.000386,-0.055556,6.000000
3000Hz_2,CBF,20,bubble 07 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,20,bubble 07 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,20,bubble 07 3000Hz .wav,1.095727,-0.944444,1.444444
3000Hz_2,MUSIC_CSDM,20,bubble 07 3000Hz .wav,2.571508,2.527778,2.472222
3000Hz_2,CBF,15,bubble 07 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,15,bubble 07 3000Hz .wav,0.343592,-0.083333,1.666667
3000Hz_2,MUSIC,15,bubble 07 3000Hz .wav,1.515608,1.138889,1.000000
3000Hz_2,MUSIC_CSDM,15,bubble 07 3000Hz .wav,1.379132,1.305556,1.555556
3000Hz_2,CBF,10,bubble 07 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,10,bubble 07 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,10,bubble 07 3000Hz .wav,3.778186,-2.222222,5.055556
3000Hz_2,MUSIC_CSDM,10,bubble 07 3000Hz .wav,1.557786,-1.444444,1.416667
3000Hz_2,CBF,5,bubble 07 3000Hz .wav,1.031151,1.027778,1.916667
3000Hz_2,MVDR,5,bubble 07 3000Hz .wav,0.424918,-0.083333,1.583333
3000Hz_2,MUSIC,5,bubble 07 3000Hz .wav,0.708197,-0.694444,1.861111
3000Hz_2,MUSIC_CSDM,5,bubble 07 3000Hz .wav,1.151019,1.138889,2.166667
3000Hz_2,CBF,0,bubble 07 3000Hz .wav,0.111111,0.000000,2.111111
3000Hz_2,MVDR,0,bubble 07 3000Hz .wav,0.337931,-0.055556,1.666667
3000Hz_2,MUSIC,0,bubble 07 3000Hz .wav,0.510688,0.472222,1.805556
3000Hz_2,MUSIC_CSDM,0,bubble 07 3000Hz .wav,1.964186,-0.277778,0.055556
3000Hz_2,CBF,-5,bubble 07 3000Hz .wav,1.337955,0.111111,0.666667
3000Hz_2,MVDR,-5,bubble 07 3000Hz .wav,1.540603,-0.666667,3.388889
3000Hz_2,MUSIC,-5,bubble 07 3000Hz .wav,0.412946,-0.277778,1.694444
3000Hz_2,MUSIC_CSDM,-5,bubble 07 3000Hz .wav,2.309735,-2.305556,1.861111
3000Hz_2,CBF,-10,bubble 07 3000Hz .wav,2.534484,-1.833333,0.250000
3000Hz_2,MVDR,-10,bubble 07 3000Hz .wav,2.084074,0.750000,3.944444
3000Hz_2,MUSIC,-10,bubble 07 3000Hz .wav,2.225865,1.944444,0.916667
3000Hz_2,MUSIC_CSDM,-10,bubble 07 3000Hz .wav,2.074239,0.722222,3.944444
3000Hz_2,CBF,-15,bubble 07 3000Hz .wav,1.515608,-1.138889,1.000000
3000Hz_2,MVDR,-15,bubble 07 3000Hz .wav,1.073316,-0.194444,0.944444
3000Hz_2,MUSIC,-15,bubble 07 3000Hz .wav,0.216951,-0.138889,2.166667
3000Hz_2,MUSIC_CSDM,-15,bubble 07 3000Hz .wav,1.073316,-0.194444,0.944444
3000Hz_2,CBF,-20,bubble 07 3000Hz .wav,1.808758,0.333333,0.222222
3000Hz_2,MVDR,-20,bubble 07 3000Hz .wav,1.509486,0.333333,0.527778
3000Hz_2,MUSIC,-20,bubble 07 3000Hz .wav,0.624228,0.583333,2.222222
3000Hz_2,MUSIC_CSDM,-20,bubble 07 3000Hz .wav,1.509486,0.333333,0.527778
3000Hz_2,CBF,clean,bubble 08 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,clean,bubble 08 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,clean,bubble 08 3000Hz .wav,0.695000,-0.694444,1.972222
3000Hz_2,MUSIC_CSDM,clean,bubble 08 3000Hz .wav,4.000868,-0.083333,6.000000
3000Hz_2,CBF,20,bubble 08 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,20,bubble 08 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,20,bubble 08 3000Hz .wav,1.717062,-1.694444,2.277778
3000Hz_2,MUSIC_CSDM,20,bubble 08 3000Hz .wav,0.404451,-0.111111,1.611111
3000Hz_2,CBF,15,bubble 08 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,15,bubble 08 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,15,bubble 08 3000Hz .wav,1.343710,1.333333,2.166667
3000Hz_2,MUSIC_CSDM,15,bubble 08 3000Hz .wav,0.835183,-0.055556,1.166667
3000Hz_2,CBF,10,bubble 08 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,10,bubble 08 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,10,bubble 08 3000Hz .wav,3.444556,0.027778,5.444444
3000Hz_2,MUSIC_CSDM,10,bubble 08 3000Hz .wav,0.888889,0.000000,1.111111
3000Hz_2,CBF,5,bubble 08 3000Hz .wav,1.901916,-1.888889,1.777778
3000Hz_2,MVDR,5,bubble 08 3000Hz .wav,0.351364,-0.111111,1.666667
3000Hz_2,MUSIC,5,bubble 08 3000Hz .wav,1.831228,-1.694444,2.694444
3000Hz_2,MUSIC_CSDM,5,bubble 08 3000Hz .wav,0.667823,-0.472222,1.527778
3000Hz_2,CBF,0,bubble 08 3000Hz .wav,0.027778,0.000000,2.027778
3000Hz_2,MVDR,0,bubble 08 3000Hz .wav,0.216951,-0.166667,1.861111
3000Hz_2,MUSIC,0,bubble 08 3000Hz .wav,0.527778,-0.527778,2.000000
3000Hz_2,MUSIC_CSDM,0,bubble 08 3000Hz .wav,2.677351,-1.027778,4.472222
3000Hz_2,CBF,-5,bubble 08 3000Hz .wav,0.078567,-0.055556,2.055556
3000Hz_2,MVDR,-5,bubble 08 3000Hz .wav,2.538591,-2.333333,3.000000
3000Hz_2,MUSIC,-5,bubble 08 3000Hz .wav,2.089989,-1.916667,1.166667
3000Hz_2,MUSIC_CSDM,-5,bubble 08 3000Hz .wav,0.675863,-0.111111,1.333333
3000Hz_2,CBF,-10,bubble 08 3000Hz .wav,1.972809,-1.944444,1.666667
3000Hz_2,MVDR,-10,bubble 08 3000Hz .wav,1.336224,0.472222,0.750000
3000Hz_2,MUSIC,-10,bubble 08 3000Hz .wav,1.561744,-0.972222,0.777778
3000Hz_2,MUSIC_CSDM,-10,bubble 08 3000Hz .wav,1.336224,0.472222,0.750000
3000Hz_2,CBF,-15,bubble 08 3000Hz .wav,1.057746,1.027778,1.750000
3000Hz_2,MVDR,-15,bubble 08 3000Hz .wav,1.818331,-1.500000,0.972222
3000Hz_2,MUSIC,-15,bubble 08 3000Hz .wav,1.766675,1.055556,0.583333
3000Hz_2,MUSIC_CSDM,-15,bubble 08 3000Hz .wav,1.818331,-1.500000,0.972222
3000Hz_2,CBF,-20,bubble 08 3000Hz .wav,2.353419,2.027778,3.194444
3000Hz_2,MVDR,-20,bubble 08 3000Hz .wav,1.841313,1.527778,0.972222
3000Hz_2,MUSIC,-20,bubble 08 3000Hz .wav,1.295767,-0.666667,3.111111
3000Hz_2,MUSIC_CSDM,-20,bubble 08 3000Hz .wav,1.841313,1.527778,0.972222
3000Hz_2,CBF,clean,bubble 09 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,clean,bubble 09 3000Hz .wav,0.397717,-0.083333,1.611111
3000Hz_2,MUSIC,clean,bubble 09 3000Hz .wav,0.572654,-0.138889,2.555556
3000Hz_2,MUSIC_CSDM,clean,bubble 09 3000Hz .wav,4.000868,-0.083333,6.000000
3000Hz_2,CBF,20,bubble 09 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,20,bubble 09 3000Hz .wav,0.397717,-0.083333,1.611111
3000Hz_2,MUSIC,20,bubble 09 3000Hz .wav,4.080309,0.805556,6.000000
3000Hz_2,MUSIC_CSDM,20,bubble 09 3000Hz .wav,0.566558,-0.111111,2.555556
3000Hz_2,CBF,15,bubble 09 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,15,bubble 09 3000Hz .wav,0.370602,-0.083333,1.638889
3000Hz_2,MUSIC,15,bubble 09 3000Hz .wav,3.028797,-3.000000,2.416667
3000Hz_2,MUSIC_CSDM,15,bubble 09 3000Hz .wav,1.802348,-0.750000,0.361111
3000Hz_2,CBF,10,bubble 09 3000Hz .wav,0.027778,0.000000,1.972222
3000Hz_2,MVDR,10,bubble 09 3000Hz .wav,0.397717,-0.083333,1.611111
3000Hz_2,MUSIC,10,bubble 09 3000Hz .wav,1.973982,1.250000,0.472222
3000Hz_2,MUSIC_CSDM,10,bubble 09 3000Hz .wav,1.835226,-0.083333,0.166667
3000Hz_2,CBF,5,bubble 09 3000Hz .wav,0.083333,0.000000,1.916667
3000Hz_2,MVDR,5,bubble 09 3000Hz .wav,0.325131,-0.111111,1.694444
3000Hz_2,MUSIC,5,bubble 09 3000Hz .wav,1.160034,0.333333,3.111111
3000Hz_2,MUSIC_CSDM,5,bubble 09 3000Hz .wav,1.391387,1.388889,2.083333
3000Hz_2,CBF,0,bubble 09 3000Hz .wav,0.997296,0.972222,1.777778
3000Hz_2,MVDR,0,bubble 09 3000Hz .wav,2.083333,-2.000000,2.583333
3000Hz_2,MUSIC,0,bubble 09 3000Hz .wav,2.553441,-2.361111,1.027778
3000Hz_2,MUSIC_CSDM,0,bubble 09 3000Hz .wav,1.705565,-1.027778,0.638889
3000Hz_2,CBF,-5,bubble 09 3000Hz .wav,1.868559,-1.833333,1.638889
3000Hz_2,MVDR,-5,bubble 09 3000Hz .wav,3.122252,1.250000,4.861111
3000Hz_2,MUSIC,-5,bubble 09 3000Hz .wav,2.898488,-2.833333,1.388889
3000Hz_2,MUSIC_CSDM,-5,bubble 09 3000Hz .wav,2.495211,-1.805556,0.277778
3000Hz_2,CBF,-10,bubble 09 3000Hz .wav,0.000000,0.000000,2.000000
3000Hz_2,MVDR,-10,bubble 09 3000Hz .wav,1.454293,1.277778,2.694444
3000Hz_2,MUSIC,-10,bubble 09 3000Hz .wav,2.468474,1.916667,0.444444
3000Hz_2,MUSIC_CSDM,-10,bubble 09 3000Hz .wav,1.776475,-0.805556,0.416667
3000Hz_2,CBF,-15,bubble 09 3000Hz .wav,1.694444,-0.305556,0.333333
3000Hz_2,MVDR,-15,bubble 09 3000Hz .wav,1.092200,-0.138889,0.916667
3000Hz_2,MUSIC,-15,bubble 09 3000Hz .wav,0.928376,-0.583333,1.277778
3000Hz_2,MUSIC_CSDM,-15,bubble 09 3000Hz .wav,1.092200,-0.138889,0.916667
3000Hz_2,CBF,-20,bubble 09 3000Hz .wav,1.006537,-0.472222,1.111111
3000Hz_2,MVDR,-20,bubble 09 3000Hz .wav,1.748235,0.527778,0.333333
3000Hz_2,MUSIC,-20,bubble 09 3000Hz .wav,1.245052,0.777778,1.027778
3000Hz_2,MUSIC_CSDM,-20,bubble 09 3000Hz .wav,1.748235,0.527778,0.333333
3000Hz_2,CBF,clean,bubble 10 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,clean,bubble 10 3000Hz .wav,0.397717,-0.083333,1.611111
3000Hz_2,MUSIC,clean,bubble 10 3000Hz .wav,0.969042,-0.444444,1.138889
3000Hz_2,MUSIC_CSDM,clean,bubble 10 3000Hz .wav,4.000386,-0.055556,6.000000
3000Hz_2,CBF,20,bubble 10 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,20,bubble 10 3000Hz .wav,0.404451,-0.111111,1.611111
3000Hz_2,MUSIC,20,bubble 10 3000Hz .wav,2.361111,2.333333,1.638889
3000Hz_2,MUSIC_CSDM,20,bubble 10 3000Hz .wav,2.435115,2.277778,1.138889
3000Hz_2,CBF,15,bubble 10 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,15,bubble 10 3000Hz .wav,0.404451,-0.111111,1.611111
3000Hz_2,MUSIC,15,bubble 10 3000Hz .wav,1.639830,-0.055556,3.638889
3000Hz_2,MUSIC_CSDM,15,bubble 10 3000Hz .wav,1.889093,-1.777778,2.638889
3000Hz_2,CBF,10,bubble 10 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,10,bubble 10 3000Hz .wav,0.377819,-0.111111,1.638889
3000Hz_2,MUSIC,10,bubble 10 3000Hz .wav,0.982093,0.694444,2.694444
3000Hz_2,MUSIC_CSDM,10,bubble 10 3000Hz .wav,1.398026,-0.500000,0.694444
3000Hz_2,CBF,5,bubble 10 3000Hz .wav,0.027778,0.000000,2.027778
3000Hz_2,MVDR,5,bubble 10 3000Hz .wav,0.397717,-0.083333,1.611111
3000Hz_2,MUSIC,5,bubble 10 3000Hz .wav,1.740273,1.583333,1.277778
3000Hz_2,MUSIC_CSDM,5,bubble 10 3000Hz .wav,1.024770,0.861111,1.444444
3000Hz_2,CBF,0,bubble 10 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,0,bubble 10 3000Hz .wav,0.377819,-0.111111,1.638889
3000Hz_2,MUSIC,0,bubble 10 3000Hz .wav,0.865134,-0.083333,2.861111
3000Hz_2,MUSIC_CSDM,0,bubble 10 3000Hz .wav,1.525503,-0.277778,0.500000
3000Hz_2,CBF,-5,bubble 10 3000Hz .wav,1.232908,0.472222,3.138889
3000Hz_2,MVDR,-5,bubble 10 3000Hz .wav,2.895425,2.861111,2.444444
3000Hz_2,MUSIC,-5,bubble 10 3000Hz .wav,2.022253,-1.611111,0.777778
3000Hz_2,MUSIC_CSDM,-5,bubble 10 3000Hz .wav,2.927230,2.888889,2.472222
3000Hz_2,CBF,-10,bubble 10 3000Hz .wav,1.206016,0.583333,0.944444
3000Hz_2,MVDR,-10,bubble 10 3000Hz .wav,0.904379,-0.666667,1.388889
3000Hz_2,MUSIC,-10,bubble 10 3000Hz .wav,2.859897,-1.388889,4.500000
3000Hz_2,MUSIC_CSDM,-10,bubble 10 3000Hz .wav,0.904379,-0.666667,1.388889
3000Hz_2,CBF,-15,bubble 10 3000Hz .wav,1.467761,1.277778,1.277778
3000Hz_2,MVDR,-15,bubble 10 3000Hz .wav,1.678201,0.361111,0.361111
3000Hz_2,MUSIC,-15,bubble 10 3000Hz .wav,0.694444,-0.416667,2.555556
3000Hz_2,MUSIC_CSDM,-15,bubble 10 3000Hz .wav,1.296958,-0.888889,2.944444
3000Hz_2,CBF,-20,bubble 10 3000Hz .wav,1.772779,-1.444444,0.972222
3000Hz_2,MVDR,-20,bubble 10 3000Hz .wav,2.357677,-1.333333,3.944444
3000Hz_2,MUSIC,-20,bubble 10 3000Hz .wav,1.784925,-0.638889,0.333333
3000Hz_2,MUSIC_CSDM,-20,bubble 10 3000Hz .wav,2.357677,-1.333333,3.944444
3000Hz_2,CBF,clean,bubble 11 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,clean,bubble 11 3000Hz .wav,0.431227,-0.111111,1.583333
3000Hz_2,MUSIC,clean,bubble 11 3000Hz .wav,2.380800,2.361111,1.694444
3000Hz_2,MUSIC_CSDM,clean,bubble 11 3000Hz .wav,4.000386,-0.055556,6.000000
3000Hz_2,CBF,20,bubble 11 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,20,bubble 11 3000Hz .wav,0.404451,-0.111111,1.611111
3000Hz_2,MUSIC,20,bubble 11 3000Hz .wav,0.196419,-0.138889,2.138889
3000Hz_2,MUSIC_CSDM,20,bubble 11 3000Hz .wav,0.124226,-0.111111,1.944444
3000Hz_2,CBF,15,bubble 11 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,15,bubble 11 3000Hz .wav,0.404451,-0.111111,1.611111
3000Hz_2,MUSIC,15,bubble 11 3000Hz .wav,1.669673,1.166667,0.805556
3000Hz_2,MUSIC_CSDM,15,bubble 11 3000Hz .wav,4.575836,-2.222222,6.000000
3000Hz_2,CBF,10,bubble 11 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,10,bubble 11 3000Hz .wav,0.485118,-0.111111,1.527778
3000Hz_2,MUSIC,10,bubble 11 3000Hz .wav,0.762752,-0.138889,1.250000
3000Hz_2,MUSIC_CSDM,10,bubble 11 3000Hz .wav,0.609847,0.305556,1.472222
3000Hz_2,CBF,5,bubble 11 3000Hz .wav,3.052145,2.305556,0.000000
3000Hz_2,MVDR,5,bubble 11 3000Hz .wav,0.299176,-0.111111,1.722222
3000Hz_2,MUSIC,5,bubble 11 3000Hz .wav,1.878443,-1.472222,0.833333
3000Hz_2,MUSIC_CSDM,5,bubble 11 3000Hz .wav,1.055921,1.055556,2.027778
3000Hz_2,CBF,0,bubble 11 3000Hz .wav,1.753744,0.861111,0.472222
3000Hz_2,MVDR,0,bubble 11 3000Hz .wav,0.589256,-0.083333,1.416667
3000Hz_2,MUSIC,0,bubble 11 3000Hz .wav,1.001542,-0.055556,1.000000
3000Hz_2,MUSIC_CSDM,0,bubble 11 3000Hz .wav,0.844828,0.833333,2.138889
3000Hz_2,CBF,-5,bubble 11 3000Hz .wav,1.031151,1.027778,1.916667
3000Hz_2,MVDR,-5,bubble 11 3000Hz .wav,0.545747,-0.138889,1.472222
3000Hz_2,MUSIC,-5,bubble 11 3000Hz .wav,0.295282,-0.222222,2.194444
3000Hz_2,MUSIC_CSDM,-5,bubble 11 3000Hz .wav,3.218868,3.000000,0.833333
3000Hz_2,CBF,-10,bubble 11 3000Hz .wav,2.435115,-2.388889,1.527778
3000Hz_2,MVDR,-10,bubble 11 3000Hz .wav,2.588704,2.583333,1.833333
3000Hz_2,MUSIC,-10,bubble 11 3000Hz .wav,1.540102,-0.194444,0.472222
3000Hz_2,MUSIC_CSDM,-10,bubble 11 3000Hz .wav,2.537527,2.527778,1.777778
3000Hz_2,CBF,-15,bubble 11 3000Hz .wav,0.950958,-0.944444,2.111111
3000Hz_2,MVDR,-15,bubble 11 3000Hz .wav,1.587227,0.111111,0.416667
3000Hz_2,MUSIC,-15,bubble 11 3000Hz .wav,1.319956,-1.305556,2.194444
3000Hz_2,MUSIC_CSDM,-15,bubble 11 3000Hz .wav,1.559519,0.111111,0.444444
3000Hz_2,CBF,-20,bubble 11 3000Hz .wav,1.404633,-0.583333,0.722222
3000Hz_2,MVDR,-20,bubble 11 3000Hz .wav,2.005586,-1.027778,0.277778
3000Hz_2,MUSIC,-20,bubble 11 3000Hz .wav,1.411210,-0.833333,0.861111
3000Hz_2,MUSIC_CSDM,-20,bubble 11 3000Hz .wav,2.005586,-1.027778,0.277778
3000Hz_2,CBF,clean,bubble 12 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,clean,bubble 12 3000Hz .wav,0.431227,-0.111111,1.583333
3000Hz_2,MUSIC,clean,bubble 12 3000Hz .wav,0.782229,-0.777778,2.083333
3000Hz_2,MUSIC_CSDM,clean,bubble 12 3000Hz .wav,3.500992,-0.083333,5.500000
3000Hz_2,CBF,20,bubble 12 3000Hz .wav,1.764709,0.833333,0.444444
3000Hz_2,MVDR,20,bubble 12 3000Hz .wav,0.431227,-0.111111,1.583333
3000Hz_2,MUSIC,20,bubble 12 3000Hz .wav,2.053490,-1.027778,0.222222
3000Hz_2,MUSIC_CSDM,20,bubble 12 3000Hz .wav,0.724356,-0.611111,2.388889
3000Hz_2,CBF,15,bubble 12 3000Hz .wav,1.751763,0.805556,0.444444
3000Hz_2,MVDR,15,bubble 12 3000Hz .wav,0.431227,-0.111111,1.583333
3000Hz_2,MUSIC,15,bubble 12 3000Hz .wav,3.243821,2.944444,0.638889
3000Hz_2,MUSIC_CSDM,15,bubble 12 3000Hz .wav,1.554811,-0.500000,0.527778
3000Hz_2,CBF,10,bubble 12 3000Hz .wav,1.753744,0.861111,0.472222
3000Hz_2,MVDR,10,bubble 12 3000Hz .wav,0.458123,-0.111111,1.555556
3000Hz_2,MUSIC,10,bubble 12 3000Hz .wav,0.459804,0.416667,1.805556
3000Hz_2,MUSIC_CSDM,10,bubble 12 3000Hz .wav,0.566558,-0.111111,1.444444
3000Hz_2,CBF,5,bubble 12 3000Hz .wav,1.743595,0.888889,0.500000
3000Hz_2,MVDR,5,bubble 12 3000Hz .wav,0.397717,-0.083333,1.611111
3000Hz_2,MUSIC,5,bubble 12 3000Hz .wav,1.333912,-1.138889,1.305556
